date,symbol,cumulative_return
2024-10-03,BHARTIARTL,0.8085485788392937
2024-10-03,M&M,1.0358072069728075
2024-10-03,TRENT,2.6364916711184536
2024-10-04,BAJAJ-AUTO,1.3471578506712896
2024-10-04,BEL,0.9913793103448267
2024-10-04,BHARTIARTL,0.7733707986598926
2024-10-04,M&M,0.9626967607649242
2024-10-04,TRENT,2.5711233062988725
2024-10-07,BAJAJ-AUTO,1.3157910474538745
2024-10-07,BEL,0.9206178160919534
2024-10-07,BHARTIARTL,0.7962282502971991
2024-10-07,M&M,0.9905034473786873
2024-10-07,TRENT,2.617842746831144
2024-10-08,BAJAJ-AUTO,1.3700226255618992
2024-10-08,BEL,1.0132902298850568
2024-10-08,BHARTIARTL,0.7912568896574066
2024-10-08,M&M,1.0592233641212396
2024-10-08,TRENT,2.9055655383419983
2024-10-09,BAJAJ-AUTO,1.3558691903637015
2024-10-09,BEL,1.0287356321839072
2024-10-09,BHARTIARTL,0.8135739760077794
2024-10-09,M&M,1.0508650969168687
2024-10-09,TRENT,2.992448156961784
2024-10-10,BAJAJ-AUTO,1.3586400741560247
2024-10-10,BEL,1.0610632183908035
2024-10-10,BHARTIARTL,0.8135739760077794
2024-10-10,M&M,1.0777286327565982
2024-10-10,TRENT,2.899203535525234
2024-10-11,BAJAJ-AUTO,1.3676005940455882
2024-10-11,BEL,1.0538793103448265
2024-10-11,BHARTIARTL,0.8236247703447512
2024-10-11,M&M,1.0387342266163615
2024-10-11,TRENT,2.9992958088485313
2024-10-14,BAJAJ-AUTO,1.3720559359706543
2024-10-14,BEL,1.0524425287356314
2024-10-14,BHARTIARTL,0.832486761050468
2024-10-14,M&M,1.0521009496552587
2024-10-14,TRENT,2.978364333932306
2024-10-15,BAJAJ-AUTO,1.296743713183624
2024-10-15,BEL,1.0750718390804592
2024-10-15,BHARTIARTL,0.8558845779747091
2024-10-15,M&M,1.0526863535839697
2024-10-15,TRENT,2.9455344568015205
2024-10-16,BAJAJ-AUTO,1.3157711130381031
2024-10-16,BEL,1.0524425287356314
2024-10-16,BHARTIARTL,0.8739327785583038
2024-10-16,M&M,0.9955769480941816
2024-10-16,TRENT,2.790879510465743
2024-10-17,BAJAJ-AUTO,1.0172532368507596
2024-10-17,BEL,1.044181034482758
2024-10-17,BHARTIARTL,0.8384848157354357
2024-10-17,M&M,0.9283205411734063
2024-10-17,TRENT,2.7490408430867905
2024-10-18,BAJAJ-AUTO,1.0061896360972389
2024-10-18,BEL,1.062859195402298
2024-10-18,BHARTIARTL,0.8457257105803506
2024-10-18,M&M,0.9280928840900189
2024-10-18,TRENT,2.772546258073921
2024-10-21,BAJAJ-AUTO,1.0932133281503842
2024-10-21,BEL,1.0280172413793096
2024-10-21,BHARTIARTL,0.8291905328001714
2024-10-21,M&M,0.9501756211786099
2024-10-21,TRENT,2.6941139332718227
2024-10-22,BAJAJ-AUTO,1.066869997707541
2024-10-22,BEL,0.9515086206896544
2024-10-22,BHARTIARTL,0.828866313628011
2024-10-22,M&M,0.8779758033042766
2024-10-22,TRENT,2.641081054829785
2024-10-23,BAJAJ-AUTO,1.1104067617538287
2024-10-23,BEL,0.9299568965517233
2024-10-23,BHARTIARTL,0.8218956014265626
2024-10-23,M&M,0.8170287498373847
2024-10-23,TRENT,2.6478558593560346
2024-10-24,BAJAJ-AUTO,1.0537431849216068
2024-10-24,BEL,0.9493534482758617
2024-10-24,BHARTIARTL,0.8139522317086334
2024-10-24,M&M,0.8383959932353291
2024-10-24,TRENT,2.636540236025453
2024-10-25,BAJAJ-AUTO,1.034526408117293
2024-10-25,BEL,0.9565373563218387
2024-10-25,BHARTIARTL,0.8004971360639777
2024-10-25,M&M,0.7697736438142286
2024-10-25,TRENT,2.575081346219227
2024-10-28,BAJAJ-AUTO,0.9956841989853371
2024-10-28,BEL,0.9400143678160915
2024-10-28,BHARTIARTL,0.7976332000432276
2024-10-28,M&M,0.8088981397164012
2024-10-28,TRENT,2.54905055606819
2024-10-29,BAJAJ-AUTO,0.963709396086873
2024-10-29,BEL,1.0377155172413786
2024-10-29,BHARTIARTL,0.7692640224791942
2024-10-29,M&M,0.7867178353063584
2024-10-29,TRENT,2.598805303287849
2024-10-30,BAJAJ-AUTO,0.9816105014502274
2024-10-30,BEL,1.072916666666666
2024-10-30,BHARTIARTL,0.7652112828271893
2024-10-30,M&M,0.761220241966954
2024-10-30,TRENT,2.522145597591185
2024-10-31,BAJAJ-AUTO,0.9608089385920309
2024-10-31,BEL,1.0466954022988495
2024-10-31,BHARTIARTL,0.7427861234194297
2024-10-31,M&M,0.7747820996487547
2024-10-31,TRENT,2.4618765480064155
2024-11-01,BAJAJ-AUTO,0.9687129344456724
2024-11-01,BEL,1.0736350574712636
2024-11-01,BHARTIARTL,0.7469469361288215
2024-11-01,M&M,0.8327370885911247
2024-11-01,TRENT,2.471905201301544
2024-11-04,BAJAJ-AUTO,0.8988627415801995
2024-11-04,BEL,1.0413074712643673
2024-11-04,BHARTIARTL,0.7197125256673493
2024-11-04,M&M,0.8758618446728208
2024-11-04,TRENT,2.430503618085576
2024-11-05,BAJAJ-AUTO,0.9684936558721791
2024-11-05,BEL,1.057112068965517
2024-11-05,BHARTIARTL,0.7058251377931466
2024-11-05,M&M,0.8859438012228404
2024-11-05,TRENT,2.3841726968092902
2024-11-06,BAJAJ-AUTO,0.9975281324442566
2024-11-06,BEL,1.1684626436781609
2024-11-06,BHARTIARTL,0.7278720415000524
2024-11-06,M&M,0.9087745544425623
2024-11-06,TRENT,2.3779078238065217
2024-11-07,BAJAJ-AUTO,0.9648655922016547
2024-11-07,BEL,1.1576867816091956
2024-11-07,BHARTIARTL,0.7030152383010899
2024-11-07,M&M,0.8806751658644432
2024-11-07,TRENT,2.159390024768107
2024-11-08,BAJAJ-AUTO,0.9755803406791637
2024-11-08,BEL,1.1390086206896552
2024-11-08,BHARTIARTL,0.6966389279152694
2024-11-08,M&M,0.9350201639130966
2024-11-08,TRENT,2.059079209363318
2024-11-11,BAJAJ-AUTO,0.9773644708907676
2024-11-11,BEL,1.1533764367816093
2024-11-11,BHARTIARTL,0.6865340970496041
2024-11-11,M&M,0.9062052816443311
2024-11-11,TRENT,2.1473459278325517
2024-11-12,BAJAJ-AUTO,0.9293922993351855
2024-11-12,BEL,1.0844109195402298
2024-11-12,BHARTIARTL,0.6812385172376514
2024-11-12,M&M,0.8853583972941297
2024-11-12,TRENT,2.1705842358311926
2024-11-13,BAJAJ-AUTO,0.8842308804034706
2024-11-13,BEL,1.0226293103448278
2024-11-13,BHARTIARTL,0.6756187182535383
2024-11-13,M&M,0.8205736958501331
2024-11-13,TRENT,2.155869069010737
2024-11-14,BAJAJ-AUTO,0.8903706804612805
2024-11-14,BEL,1.0183189655172415
2024-11-14,BHARTIARTL,0.6756727547822317
2024-11-14,M&M,0.8259398985299822
2024-11-14,TRENT,2.1387499392938705
2024-11-18,BAJAJ-AUTO,0.8970586769528233
2024-11-18,BEL,0.9974856321839083
2024-11-18,BHARTIARTL,0.6610828920350147
2024-11-18,M&M,0.8517627162742256
2024-11-18,TRENT,2.0603904618522693
2024-11-19,BAJAJ-AUTO,0.9028795263582794
2024-11-19,BEL,1.0043103448275863
2024-11-19,BHARTIARTL,0.6486544904355334
2024-11-19,M&M,0.9181410173019344
2024-11-19,TRENT,2.119736778204074
2024-11-21,BAJAJ-AUTO,0.8947662191390306
2024-11-21,BEL,0.9788074712643677
2024-11-21,BHARTIARTL,0.6482762347346795
2024-11-21,M&M,0.9098803174190155
2024-11-21,TRENT,2.1375115341654163
2024-11-22,BAJAJ-AUTO,0.890111533056243
2024-11-22,BEL,1.017600574712644
2024-11-22,BHARTIARTL,0.6959904895709486
2024-11-22,M&M,0.9597697411213699
2024-11-22,TRENT,2.2309261327764602
